40.3773296281681     0.824056447557716     0     2     4
40.3905383424574     0.824388360878794     0     2     4
40.4037473740993     0.824733937051958     0     2     4
40.4169567221688     0.824958025497357     0     2     4
40.4301663857409     0.825349637218492     0     2     4
40.4433763638906     0.825633282912699     0     2     4
40.4565866556934     0.826009974557074     0     2     4
40.4697972602245     0.826351783401907     0     2     4
40.4830081765594     0.826705461982453     0     2     4
40.4962194037737     0.826937205356939     0     2     4
40.5094309409432     0.827149180187184     0     2     4
40.5226427871436     0.827227297867436     0     2     4
40.5358549414509     0.82765335920053     0     2     4
40.5490674029412     0.828111955324816     0     2     4
40.5622801706905     0.82808807298511     0     2     4
40.5754932437751     0.828390177031892     0     2     4
40.5887066212714     0.82870983532872     0     2     4
40.601920302256     0.82887458567923     0     2     4
40.6151342858053     0.829359412774317     0     2     4
40.628348570996     0.829476056775044     0     2     4
40.6415631569051     0.829636901756458     0     2     4
40.6547780426093     0.829850062315389     0     2     4
40.6679932271857     0.830221983131658     0     2     4
40.6812087097115     0.830350100406828     0     2     4
40.6944244892639     0.830686982375997     0     2     4
40.7076405649202     0.83088905905299     0     2     4
40.7208569357578     0.830985526257035     0     2     4
40.7340736008544     0.8314774235567     0     2     4
40.7472905592876     0.831668557767525     0     2     4
40.7605078101351     0.831735932936079     0     2     4
40.7737253524748     0.832125823986168     0     2     4
40.7869431853848     0.832166371014267     0     2     4
40.800161307943     0.832619576480137     0     2     4
40.8133797192277     0.832788414745306     0     2     4
40.8265984183172     0.832969982715033     0     2     4
40.8398174042898     0.833076295386967     0     2     4
40.8530366762241     0.833346926718303     0     2     4
40.8662562331986     0.833640804480405     0     2     4
40.8794760742921     0.833843167083381     0     2     4
40.8926961985833     0.833940553514444     0     2     4
40.9059166051511     0.834050737795797     0     2     4
40.9191372930747     0.834085084931702     0     2     4
40.932358261433     0.834586278933553     0     2     4
40.9455795093053     0.83474715013525     0     2     4
40.9588010357708     0.83483822714901     0     2     4
40.9720228399091     0.835240381143342     0     2     4
40.9852449207996     0.835487528929695     0     2     4
40.9984672775219     0.835428797964576     0     2     4
41.0116899091557     0.835791737930453     0     2     4
41.0249128147808     0.835999594293656     0     2     4
41.0381359934772     0.836213839104565     0     2     4
41.0513594443248     0.836361902650503     0     2     4
41.0645831664038     0.836659143418551     0     2     4
41.0778071587943     0.83681205515325     0     2     4
41.0910314205766     0.836763039889274     0     2     4
41.1042559508312     0.837187770987302     0     2     4
41.1174807486384     0.83739129428508     0     2     4
41.130705813079     0.837602475139859     0     2     4
41.1439311432336     0.837739387403291     0     2     4
41.1571567381829     0.837855852754652     0     2     4
41.1703825970079     0.838221101679046     0     2     4
41.1836087187894     0.838187319510359     0     2     4
41.1968351026086     0.838461271793337     0     2     4
41.2100617475467     0.838730296199706     0     2     4
41.2232886526848     0.838789604242917     0     2     4
41.2365158171043     0.839103059559261     0     2     4
41.2497432398867     0.839202429298604     0     2     4
41.2629709201134     0.839392441240171     0     2     4
41.2761988568661     0.839613101802931     0     2     4
41.2894270492266     0.839684552572826     0     2     4
41.3026554962766     0.839916700573913     0     2     4
41.315884197098     0.839914185192833     0     2     4
41.3291131507728     0.840037243152379     0     2     4
41.3423423563831     0.840337322649449     0     2     4
41.3555718130111     0.840537638459631     0     2     4
41.368801519739     0.840523670638383     0     2     4
41.3820314756491     0.840801407884607     0     2     4
41.395261679824     0.840871377444934     0     2     4
41.4084921313462     0.840867804048477     0     2     4
41.4217228292982     0.841209539586947     0     2     4
41.4349537727627     0.841196107645293     0     2     4
